%% system starts processing frames at time: 0.922104 sec.
%%frame id(0 based), finish frame proc time in secs, R,P,Y of Rc2w in radians,X,Y,Z of T c in w in meters.
2876, 182.105, 3.11601, 1.11475, 3.10917, 14.4595, -1.79413, 38.4623
2877, 182.152, 3.12517, 1.05345, 3.11939, 14.5184, -1.79537, 38.4278
2878, 182.199, 3.13173, 0.993452, 3.12662, 14.5766, -1.79546, 38.386
2879, 182.261, 3.13356, 0.936039, 3.12948, 14.6361, -1.79485, 38.3382
2880, 182.308, 3.13174, 0.883947, 3.1277, 14.6986, -1.79379, 38.2825
2881, 182.355, 3.12809, 0.838109, 3.12486, 14.7568, -1.79426, 38.2257
2882, 182.59, 3.12613, 0.800121, 3.12368, 14.8177, -1.7944, 38.1626
2883, 182.637, 3.12503, 0.76827, 3.12341, 14.8811, -1.79469, 38.0953
2884, 182.7, 3.12418, 0.742661, 3.123, 14.9453, -1.79412, 38.0242
2885, 182.747, 3.12384, 0.721589, 3.12226, 15.0107, -1.79359, 37.9494
2886, 182.793, 3.12349, 0.704027, 3.12102, 15.0781, -1.79256, 37.8699
2887, 182.825, 3.12309, 0.689034, 3.12004, 15.1462, -1.79275, 37.7871
2888, 183.012, 3.12433, 0.675735, 3.12139, 15.2127, -1.79303, 37.7044
2889, 183.075, 3.12346, 0.663828, 3.1203, 15.2843, -1.79235, 37.6125
2890, 183.122, 3.12102, 0.654587, 3.11933, 15.3575, -1.79121, 37.5202
2891, 183.325, 3.11705, 0.648335, 3.11743, 15.4321, -1.78962, 37.4244
2892, 183.372, 3.11407, 0.645122, 3.1152, 15.5053, -1.78925, 37.3225
2893, 183.418, 3.11606, 0.642604, 3.1145, 15.5822, -1.78835, 37.2219
2894, 183.465, 3.12139, 0.640424, 3.11582, 15.6614, -1.78751, 37.1196
2895, 183.512, 3.12591, 0.637987, 3.11819, 15.7444, -1.78601, 37.0144
2896, 183.559, 3.12335, 0.635185, 3.11752, 15.8303, -1.78428, 36.905
2897, 183.7, 3.11764, 0.632712, 3.11683, 15.9153, -1.78498, 36.7914
2898, 183.747, 3.11514, 0.63025, 3.11666, 16.0038, -1.78445, 36.6698
2899, 183.903, 3.11454, 0.628264, 3.11572, 16.0918, -1.78316, 36.5527
2900, 183.965, 3.11376, 0.628644, 3.11386, 16.1763, -1.78277, 36.4283
2901, 183.997, 3.11342, 0.628347, 3.11107, 16.2639, -1.782, 36.3086
2902, 184.043, 3.114, 0.6287, 3.1087, 16.3551, -1.78063, 36.1854
2903, 184.09, 3.11504, 0.629669, 3.10782, 16.4444, -1.78104, 36.0673
2904, 184.137, 3.11411, 0.63139, 3.1059, 16.534, -1.78307, 35.9485
2905, 184.278, 3.1123, 0.632724, 3.10449, 16.6256, -1.78528, 35.8298
2906, 184.325, 3.10979, 0.634633, 3.10336, 16.7123, -1.78584, 35.7099
2907, 184.372, 3.10757, 0.635942, 3.10204, 16.8049, -1.78654, 35.5904
2908, 184.528, 3.10643, 0.637199, 3.09986, 16.896, -1.78524, 35.4724
2909, 184.575, 3.10566, 0.640041, 3.09979, 16.9821, -1.78748, 35.3498
2910, 184.606, 3.10465, 0.64132, 3.09848, 17.0749, -1.78727, 35.23
2911, 184.653, 3.10377, 0.642792, 3.09801, 17.1688, -1.78837, 35.1093
2912, 184.7, 3.1055, 0.644171, 3.09685, 17.2603, -1.78899, 34.99
2913, 184.809, 3.10724, 0.64515, 3.09556, 17.3566, -1.7906, 34.8691
2914, 184.856, 3.10862, 0.647489, 3.09552, 17.4415, -1.788, 34.7528
2915, 184.903, 3.10718, 0.647998, 3.09622, 17.5356, -1.7878, 34.6328
2916, 185.028, 3.10529, 0.648338, 3.0981, 17.6285, -1.78875, 34.5126
2917, 185.075, 3.10473, 0.648645, 3.09877, 17.7212, -1.78986, 34.3913
2918, 185.122, 3.10584, 0.6485, 3.09986, 17.8137, -1.79003, 34.2725
2919, 185.153, 3.10865, 0.648525, 3.10206, 17.9062, -1.79079, 34.1523
2920, 185.2, 3.10992, 0.64819, 3.10291, 17.9967, -1.79119, 34.0362
2921, 185.356, 3.10957, 0.647052, 3.10255, 18.0894, -1.79178, 33.9201
2922, 185.403, 3.10944, 0.647283, 3.10328, 18.1735, -1.79108, 33.8023
2923, 185.45, 3.10843, 0.646285, 3.10177, 18.2653, -1.79159, 33.6834
2924, 185.497, 3.10816, 0.644845, 3.10079, 18.3585, -1.79034, 33.566
2925, 185.622, 3.1093, 0.643881, 3.09994, 18.4502, -1.79122, 33.4484
2926, 185.684, 3.11054, 0.644237, 3.10057, 18.5385, -1.79285, 33.3291
2927, 185.731, 3.10909, 0.644364, 3.10148, 18.629, -1.79286, 33.2124
2928, 185.778, 3.10488, 0.645119, 3.10224, 18.7198, -1.79363, 33.0955
2929, 185.825, 3.10291, 0.646393, 3.10372, 18.8067, -1.79285, 32.9806
2930, 185.966, 3.10299, 0.647893, 3.1036, 18.8939, -1.79175, 32.8677
2931, 186.028, 3.1031, 0.649714, 3.10313, 18.9852, -1.79106, 32.7537
2932, 186.075, 3.10721, 0.653072, 3.10545, 19.0745, -1.7905, 32.6391
2933, 186.122, 3.1108, 0.65565, 3.10581, 19.1663, -1.78917, 32.5226
2934, 186.169, 3.11105, 0.658023, 3.10657, 19.2564, -1.78999, 32.408
2935, 186.294, 3.1107, 0.659317, 3.10681, 19.3522, -1.78975, 32.2902
2936, 186.356, 3.11179, 0.661498, 3.10387, 19.443, -1.78942, 32.1723
2937, 186.403, 3.11317, 0.662871, 3.10026, 19.5361, -1.78864, 32.0539
2938, 186.45, 3.11143, 0.663792, 3.09854, 19.6299, -1.78817, 31.935
2939, 186.497, 3.11168, 0.663915, 3.10089, 19.7248, -1.78887, 31.8163
2940, 186.669, 3.11611, 0.663487, 3.10493, 19.8189, -1.78914, 31.6991
2941, 186.716, 3.12083, 0.662829, 3.11098, 19.9179, -1.79035, 31.573
2942, 186.762, 3.12165, 0.661657, 3.11533, 20.0154, -1.79089, 31.4509
2943, 186.809, 3.11982, 0.66065, 3.11674, 20.1146, -1.79209, 31.3257
2944, 186.981, 3.11511, 0.660171, 3.11302, 20.2112, -1.79196, 31.2024
2945, 187.028, 3.1117, 0.659224, 3.11052, 20.3121, -1.79174, 31.077
2946, 187.075, 3.10861, 0.658784, 3.10591, 20.4094, -1.79085, 30.9532
2947, 187.247, 3.10797, 0.658644, 3.10372, 20.5065, -1.79066, 30.8285
2948, 187.294, 3.10941, 0.658724, 3.10442, 20.6077, -1.79105, 30.7026
2949, 187.341, 3.10977, 0.659893, 3.10451, 20.7063, -1.791, 30.5793
2950, 187.387, 3.10965, 0.661502, 3.10351, 20.8055, -1.79188, 30.4552
2951, 187.653, 3.11166, 0.662985, 3.1054, 20.9048, -1.79218, 30.3325
2952, 187.7, 3.11327, 0.665117, 3.10726, 20.9981, -1.79474, 30.2066
2953, 187.747, 3.11342, 0.66706, 3.10672, 21.0958, -1.79599, 30.0845
2954, 187.794, 3.11545, 0.668277, 3.10643, 21.1957, -1.79591, 29.9627
2955, 187.919, 3.11835, 0.669613, 3.10679, 21.2925, -1.79718, 29.8451
2956, 187.981, 3.12092, 0.670842, 3.10909, 21.3878, -1.79977, 29.7249
2957, 188.028, 3.12123, 0.671691, 3.11082, 21.4869, -1.80165, 29.6046
2958, 188.075, 3.11998, 0.672584, 3.11168, 21.5825, -1.80394, 29.4861
2959, 188.278, 3.11905, 0.672991, 3.11298, 21.6764, -1.80399, 29.3695
2960, 188.356, 3.11916, 0.672285, 3.11603, 21.7735, -1.80682, 29.2517
2961, 188.403, 3.11772, 0.671649, 3.1156, 21.8667, -1.80797, 29.1359
2962, 188.45, 3.11515, 0.670332, 3.11436, 21.962, -1.8084, 29.0203
2963, 188.481, 3.11343, 0.668577, 3.11479, 22.0555, -1.80894, 28.9069
2964, 188.638, 3.11182, 0.667015, 3.1148, 22.1321, -1.81121, 28.8054
2965, 188.7, 3.11154, 0.664121, 3.11411, 22.2194, -1.81106, 28.6976
2966, 188.731, 3.11224, 0.659965, 3.11452, 22.3015, -1.81194, 28.5944
2967, 188.778, 3.11306, 0.654851, 3.11539, 22.3808, -1.81251, 28.4926
2968, 188.825, 3.11453, 0.64854, 3.11574, 22.4552, -1.81287, 28.3951
2969, 188.872, 3.11457, 0.640666, 3.1151, 22.5293, -1.81584, 28.297
2970, 189.013, 3.1129, 0.630624, 3.11349, 22.601, -1.81705, 28.1993
2971, 189.059, 3.11214, 0.618362, 3.11288, 22.6657, -1.81876, 28.1055
2972, 189.106, 3.11365, 0.603004, 3.11395, 22.7278, -1.81961, 28.0156
2973, 189.153, 3.1163, 0.583878, 3.1161, 22.7846, -1.82016, 27.9274
2974, 189.2, 3.11869, 0.560361, 3.11603, 22.8363, -1.82091, 27.8408
2975, 189.247, 3.12103, 0.53147, 3.11755, 22.8838, -1.82164, 27.7562
2976, 189.294, 3.12201, 0.497075, 3.11761, 22.9257, -1.82235, 27.6753
2977, 189.341, 3.12325, 0.457477, 3.11852, 22.9629, -1.8236, 27.592
2978, 189.372, 3.12425, 0.410937, 3.11753, 22.9937, -1.82464, 27.5091
2979, 189.419, 3.12452, 0.358172, 3.11694, 23.0185, -1.82533, 27.4239
2980, 189.466, 3.12084, 0.300875, 3.11648, 23.0392, -1.82725, 27.3379
2981, 189.513, 3.11644, 0.238248, 3.1171, 23.0558, -1.828, 27.2562
2982, 189.685, 3.11266, 0.170896, 3.11845, 23.0643, -1.82845, 27.1668
2983, 189.731, 3.11184, 0.0989205, 3.12024, 23.0678, -1.82584, 27.081
2984, 189.778, 3.1121, 0.0247768, 3.12082, 23.0655, -1.82494, 26.9953
2985, 189.825, 3.11196, -0.0503874, 3.12062, 23.0588, -1.82498, 26.9188
2986, 190.091, 3.11188, -0.123786, 3.11901, 23.0421, -1.82345, 26.8346
2987, 190.435, 3.1113, -0.196599, 3.11877, 23.0189, -1.82205, 26.752
2988, 190.497, 3.11234, -0.270097, 3.1175, 22.9911, -1.81671, 26.6747
2989, 190.544, 3.11194, -0.343515, 3.11709, 22.958, -1.81387, 26.5961
2990, 190.716, 3.11136, -0.415519, 3.11666, 22.9181, -1.8105, 26.5178
2991, 190.778, 3.10937, -0.483799, 3.11543, 22.8708, -1.80828, 26.4435
2992, 191.075, 3.10517, -0.548838, 3.11775, 22.8205, -1.80452, 26.3687
2993, 191.122, 3.10146, -0.608173, 3.11852, 22.7619, -1.80106, 26.2988
2994, 191.185, 3.09814, -0.66522, 3.12166, 22.7004, -1.79709, 26.2276
2995, 191.231, 3.09504, -0.71863, 3.12447, 22.6364, -1.79304, 26.1598
2996, 191.278, 3.09016, -0.766497, 3.13021, 22.5664, -1.78829, 26.0925
2997, 191.466, 3.08608, -0.80882, 3.1335, 22.4903, -1.78352, 26.028
2998, 191.528, 3.07759, -0.848056, -3.14142, 22.4136, -1.779, 25.959
2999, 191.575, 3.06869, -0.883553, -3.13249, 22.3325, -1.77344, 25.8952
3000, 191.622, 3.05903, -0.92045, -3.12218, 22.2479, -1.76767, 25.8334
3001, 191.669, 3.04803, -0.95739, -3.10877, 22.1607, -1.76181, 25.7742
3002, 191.856, 3.03965, -0.993707, -3.09813, 22.0687, -1.75528, 25.7149
3003, 191.903, 3.03062, -1.03042, -3.08665, 21.9674, -1.74895, 25.6542
3004, 191.95, 3.0228, -1.06417, -3.07638, 21.8661, -1.74255, 25.6004
3005, 192.013, 3.02067, -1.09631, -3.07285, 21.7599, -1.73622, 25.5492
3006, 192.06, 3.01918, -1.1272, -3.07003, 21.6492, -1.72974, 25.4999
3007, 192.091, 3.01791, -1.1573, -3.06825, 21.5359, -1.72341, 25.4521
3008, 192.278, 3.01677, -1.18649, -3.06585, 21.4139, -1.7161, 25.4032
3009, 192.325, 3.02011, -1.21544, -3.06693, 21.2894, -1.70879, 25.3588
3010, 192.372, 3.0314, -1.24156, -3.07765, 21.1626, -1.70248, 25.3182
3011, 192.419, 3.05021, -1.26673, -3.09695, 21.0306, -1.69543, 25.2805
3012, 192.466, 3.05999, -1.28911, -3.11025, 20.8999, -1.68958, 25.2473
3013, 192.513, 3.07282, -1.31004, -3.127, 20.7626, -1.68214, 25.2145
3014, 192.56, 3.07725, -1.32845, -3.13313, 20.6197, -1.67383, 25.1816
3015, 192.732, 3.07144, -1.34509, -3.12518, 20.4801, -1.6661, 25.1523
3016, 192.779, 3.05856, -1.36325, -3.10768, 20.3177, -1.6593, 25.1141
3017, 192.825, 3.03773, -1.38067, -3.08465, 20.1646, -1.65177, 25.085
3018, 192.888, 3.01313, -1.39841, -3.06103, 20.0068, -1.64473, 25.0577
3019, 192.919, 3.01801, -1.41523, -3.06796, 19.8495, -1.63729, 25.0332
3020, 192.966, 3.03901, -1.42943, -3.08844, 19.6859, -1.62928, 25.0121
3021, 193.138, 3.06941, -1.44136, -3.11504, 19.5205, -1.62346, 24.9912
3022, 193.185, 3.09357, -1.45138, -3.13262, 19.3481, -1.61604, 24.9695
3023, 193.247, 3.12076, -1.4604, 3.12849, 19.1768, -1.60984, 24.9524
3024, 193.294, 3.1346, -1.46777, 3.11601, 19.0019, -1.60479, 24.9334
3025, 193.341, 3.11997, -1.47218, 3.1286, 18.8234, -1.5997, 24.9135
3026, 193.497, 3.11722, -1.47555, 3.12888, 18.635, -1.59338, 24.8968
3027, 193.56, 3.14002, -1.47969, 3.10572, 18.4611, -1.58858, 24.882
3028, 193.607, 3.11426, -1.48343, 3.13125, 18.275, -1.58199, 24.8648
3029, 193.669, 3.10023, -1.48595, -3.13768, 18.0884, -1.57599, 24.8468
3030, 193.716, 3.11123, -1.48909, 3.13423, 17.9014, -1.57051, 24.8291
3031, 193.763, 3.11381, -1.49213, 3.13284, 17.7074, -1.56515, 24.8157
3032, 193.81, 3.07597, -1.49467, -3.11178, 17.509, -1.56189, 24.8013
3033, 193.841, 3.03422, -1.49762, -3.07025, 17.3231, -1.55433, 24.7845
3034, 193.982, 3.0094, -1.4997, -3.04668, 17.1361, -1.54983, 24.7701
3035, 194.044, 3.00055, -1.50237, -3.03739, 16.9449, -1.54541, 24.7576
3036, 194.091, 2.95933, -1.50521, -2.99651, 16.7516, -1.53961, 24.743
3037, 194.138, 2.92279, -1.5081, -2.96088, 16.5569, -1.53455, 24.73
3038, 194.185, 2.89904, -1.5104, -2.93691, 16.3634, -1.5291, 24.7181
3039, 194.357, 2.88806, -1.51257, -2.92608, 16.172, -1.52492, 24.7049
3040, 194.419, 2.85884, -1.51409, -2.89785, 15.9708, -1.51851, 24.6962
3041, 194.466, 2.81843, -1.51582, -2.86044, 15.7717, -1.5128, 24.6848
3042, 194.513, 2.76979, -1.51793, -2.81206, 15.5732, -1.50702, 24.6723
3043, 194.56, 2.72151, -1.52016, -2.76195, 15.3763, -1.5011, 24.6597
3044, 194.701, 2.68637, -1.52266, -2.72618, 15.1801, -1.49531, 24.6489
3045, 194.763, 2.61364, -1.52374, -2.65472, 14.9916, -1.48944, 24.6408
3046, 194.81, 2.59398, -1.52662, -2.6347, 14.7942, -1.48369, 24.6303
3047, 194.935, 2.58068, -1.52881, -2.62142, 14.5998, -1.47828, 24.6213
3048, 194.997, 2.54728, -1.53041, -2.58997, 14.4034, -1.47279, 24.6131
3049, 195.044, 2.4905, -1.53118, -2.53489, 14.2076, -1.46641, 24.6035
3050, 195.263, 2.44353, -1.53242, -2.48853, 14.0138, -1.45898, 24.5936
3051, 195.31, 2.40503, -1.53225, -2.45097, 13.8227, -1.45302, 24.5916
3052, 195.357, 2.39072, -1.53399, -2.43841, 13.6276, -1.4477, 24.5848
3053, 195.404, 2.38443, -1.53585, -2.43429, 13.4338, -1.44148, 24.578
3054, 195.435, 2.36411, -1.53737, -2.41559, 13.2416, -1.43583, 24.5707
3055, 195.622, 2.34468, -1.53909, -2.39696, 13.0492, -1.42969, 24.5643
3056, 195.669, 2.31431, -1.53962, -2.36535, 12.8536, -1.42158, 24.5619
3057, 195.716, 2.25878, -1.53994, -2.30767, 12.6632, -1.41424, 24.5556
3058, 195.763, 2.23407, -1.54038, -2.28145, 12.4703, -1.40724, 24.5486
3059, 195.81, 2.24781, -1.54147, -2.29549, 12.2785, -1.40055, 24.5431
3060, 195.951, 2.26569, -1.54251, -2.31555, 12.0947, -1.3943, 24.5359
3061, 195.997, 2.31214, -1.54368, -2.36362, 11.9008, -1.38688, 24.5332
3062, 196.044, 2.31744, -1.54431, -2.36977, 11.7116, -1.37991, 24.5269
3063, 196.091, 2.29259, -1.54355, -2.34493, 11.5216, -1.37274, 24.521
3064, 196.247, 2.27384, -1.54325, -2.32549, 11.3322, -1.36528, 24.5139
3065, 196.294, 2.2461, -1.54166, -2.29772, 11.1402, -1.35764, 24.5134
3066, 196.341, 2.22061, -1.54147, -2.27221, 10.9532, -1.35108, 24.507
3067, 196.388, 2.19853, -1.54141, -2.24981, 10.7676, -1.34442, 24.5001
3068, 196.544, 2.21436, -1.54275, -2.26578, 10.5826, -1.33834, 24.4962
3069, 196.591, 2.23305, -1.54267, -2.28395, 10.3942, -1.32937, 24.4997
3070, 196.638, 2.21093, -1.54316, -2.26146, 10.2088, -1.32263, 24.4945
3071, 196.685, 2.16833, -1.5435, -2.21848, 10.0251, -1.31617, 24.4912
3072, 196.81, 2.11748, -1.54469, -2.16611, 9.83832, -1.30904, 24.4886
3073, 196.857, 2.06984, -1.54492, -2.11464, 9.65498, -1.29995, 24.4915
3074, 196.904, 2.0094, -1.54623, -2.05082, 9.4761, -1.29331, 24.4919
3075, 196.935, 1.9408, -1.54919, -1.98115, 9.29628, -1.28969, 24.4909
3076, 196.982, 1.82385, -1.54947, -1.86538, 9.11821, -1.2858, 24.4909
3077, 197.013, 1.70052, -1.55175, -1.74341, 8.94411, -1.28063, 24.4923
3078, 197.06, 1.54778, -1.55366, -1.59335, 8.77249, -1.2785, 24.4927
3079, 197.201, 1.33469, -1.55325, -1.38031, 8.60305, -1.27172, 24.4903
3080, 197.248, 1.13713, -1.55256, -1.18258, 8.44591, -1.2659, 24.4898
3081, 197.294, 0.938711, -1.55155, -0.983559, 8.28428, -1.26181, 24.4924
3082, 197.341, 0.753475, -1.54985, -0.797854, 8.12663, -1.2584, 24.4955
3083, 197.388, 0.634916, -1.54826, -0.680164, 7.97125, -1.25427, 24.4988
3084, 197.419, 0.502199, -1.54872, -0.546258, 7.82355, -1.25106, 24.5007
3085, 197.598, 0.380987, -1.55165, -0.423606, 7.67632, -1.24645, 24.5062
3086, 197.645, 0.23713, -1.55434, -0.278536, 7.5359, -1.24182, 24.5012
3087, 197.692, 0.156075, -1.55823, -0.198986, 7.39528, -1.23787, 24.5024
3088, 197.739, -0.130501, -1.56404, 0.0844531, 7.25707, -1.23443, 24.5032
3089, 197.786, -1.99359, -1.56652, 1.94624, 7.12125, -1.23059, 24.5032
3090, 197.833, -2.71193, -1.5573, 2.66488, 6.98944, -1.22708, 24.5006
3091, 197.88, -2.86257, -1.54546, 2.81657, 6.86087, -1.22347, 24.495
3092, 197.927, -2.95184, -1.53199, 2.90529, 6.7365, -1.21978, 24.4881
3093, 198.052, -2.99272, -1.51645, 2.94439, 6.61719, -1.21608, 24.4799
3094, 198.098, -3.0099, -1.49775, 2.95951, 6.50582, -1.21172, 24.467
3095, 198.161, -3.02061, -1.47415, 2.96739, 6.39611, -1.20865, 24.4542
3096, 198.208, -3.02702, -1.4432, 2.97178, 6.29042, -1.20605, 24.4374
3097, 198.239, -3.04249, -1.40534, 2.98611, 6.19027, -1.20252, 24.4165
3098, 198.286, -3.06207, -1.36097, 3.00516, 6.09712, -1.19924, 24.3921
3099, 198.333, -3.0814, -1.30913, 3.02392, 6.01456, -1.19661, 24.3683
3100, 198.38, -3.09891, -1.25167, 3.04096, 5.93323, -1.19342, 24.3372
3101, 198.536, -3.1075, -1.18871, 3.0493, 5.85917, -1.19027, 24.3041
3102, 198.598, -3.11568, -1.12335, 3.0569, 5.78289, -1.18736, 24.2573
3103, 198.645, -3.11553, -1.05265, 3.05378, 5.71036, -1.18441, 24.2109
3104, 198.692, -3.1229, -0.97938, 3.05737, 5.64245, -1.18226, 24.1587
3105, 198.739, -3.13018, -0.904572, 3.06254, 5.57859, -1.18004, 24.1009
3106, 198.786, -3.13734, -0.830596, 3.07133, 5.5217, -1.17765, 24.0366
3107, 198.973, -3.14088, -0.760225, 3.07351, 5.4743, -1.17498, 23.9664
3108, 199.02, 3.13579, -0.688098, 3.07563, 5.42488, -1.17156, 23.8939
3109, 199.067, 3.12712, -0.616761, 3.07853, 5.38215, -1.16794, 23.8186
3110, 199.114, 3.11705, -0.545812, 3.08383, 5.345, -1.16446, 23.7398
3111, 199.364, 3.10988, -0.477873, 3.08934, 5.31235, -1.16207, 23.6571
3112, 199.427, 3.10561, -0.41478, 3.0916, 5.28437, -1.16018, 23.5727
3113, 199.474, 3.10567, -0.356509, 3.09202, 5.25878, -1.15755, 23.4844
3114, 199.52, 3.10764, -0.303552, 3.09193, 5.23574, -1.15393, 23.3931
3115, 199.677, 3.11088, -0.256758, 3.09563, 5.21759, -1.1503, 23.2987
3116, 199.739, 3.11442, -0.218243, 3.10086, 5.20452, -1.14536, 23.199
3117, 199.786, 3.11297, -0.185664, 3.11065, 5.19329, -1.14187, 23.0975
3118, 199.833, 3.11025, -0.158797, 3.11519, 5.18164, -1.13835, 22.9906
3119, 199.88, 3.10714, -0.134974, 3.11356, 5.17073, -1.1362, 22.8813
3120, 200.114, 3.10435, -0.114451, 3.10957, 5.15954, -1.13296, 22.7706
3121, 200.177, 3.10353, -0.0964041, 3.10728, 5.14938, -1.13072, 22.6545
3122, 200.224, 3.10565, -0.0815329, 3.10921, 5.1425, -1.12698, 22.538
3123, 200.27, 3.10795, -0.0686169, 3.1144, 5.13824, -1.12311, 22.4206
3124, 200.411, 3.11028, -0.059264, 3.11153, 5.13327, -1.12, 22.2978
3125, 200.474, 3.11145, -0.0513627, 3.10683, 5.12532, -1.11563, 22.1684
3126, 200.52, 3.1118, -0.0455776, 3.10492, 5.11995, -1.11194, 22.0397
3127, 200.567, 3.11216, -0.0427345, 3.10493, 5.1155, -1.10905, 21.9082
3128, 200.614, 3.11358, -0.0406784, 3.10443, 5.11087, -1.10662, 21.775
3129, 200.661, 3.11588, -0.036287, 3.10212, 5.106, -1.10261, 21.6369
3130, 200.802, 3.1174, -0.0310606, 3.09577, 5.09976, -1.09783, 21.4952
3131, 200.849, 3.11931, -0.0266086, 3.09122, 5.10117, -1.0945, 21.3368
3132, 200.895, 3.11825, -0.0203813, 3.09095, 5.09916, -1.09205, 21.1885
3133, 200.942, 3.11822, -0.0145915, 3.09171, 5.09857, -1.08869, 21.036
3134, 200.989, 3.119, -0.0081722, 3.09136, 5.09788, -1.08519, 20.8778
3135, 201.036, 3.12035, -0.00313621, 3.09121, 5.09784, -1.08381, 20.7167
3136, 201.083, 3.12245, -9.08548e-005, 3.09268, 5.10074, -1.08153, 20.5528
3137, 201.114, 3.12331, 0.00282343, 3.08994, 5.10374, -1.07814, 20.3842
3138, 201.161, 3.12128, 0.00554364, 3.08447, 5.10361, -1.0753, 20.2102
3139, 201.208, 3.11807, 0.00829209, 3.08299, 5.10533, -1.07254, 20.0306
3140, 201.333, 3.11495, 0.0106999, 3.07967, 5.10796, -1.06951, 19.8483
3141, 201.38, 3.11399, 0.0143016, 3.07816, 5.10638, -1.06365, 19.6549
3142, 201.427, 3.11284, 0.0169101, 3.08254, 5.11111, -1.0592, 19.4667
3143, 201.567, 3.10981, 0.0186255, 3.09005, 5.11931, -1.05369, 19.2752
3144, 201.63, 3.10597, 0.0201664, 3.09601, 5.12543, -1.04735, 19.0792
3145, 201.677, 3.10557, 0.0203234, 3.10063, 5.13195, -1.04249, 18.8814
3146, 201.724, 3.11129, 0.0199077, 3.09992, 5.137, -1.03699, 18.6865
3147, 201.849, 3.11586, 0.0199725, 3.0993, 5.14087, -1.03084, 18.4882
3148, 201.895, 3.11579, 0.0199806, 3.09557, 5.14395, -1.02664, 18.2841
3149, 202.067, 3.1133, 0.0196764, 3.09302, 5.14876, -1.02332, 18.0814
3150, 202.145, 3.11495, 0.0192234, 3.09605, 5.15417, -1.01884, 17.8736
3151, 202.208, 3.11505, 0.0188359, 3.09995, 5.16081, -1.01385, 17.665
3152, 202.255, 3.11404, 0.0186287, 3.10089, 5.16718, -1.0103, 17.4572
3153, 202.302, 3.11482, 0.019112, 3.10132, 5.17266, -1.006, 17.2471
3154, 202.489, 3.11804, 0.0197372, 3.09722, 5.1788, -1.00325, 17.0368
3155, 202.552, 3.12051, 0.0217046, 3.09531, 5.18154, -0.997395, 16.8287
3156, 202.599, 3.12147, 0.0235246, 3.09355, 5.18776, -0.995817, 16.6178
3157, 202.646, 3.12254, 0.0257348, 3.0948, 5.19249, -0.992684, 16.4001
3158, 202.802, 3.11849, 0.0264962, 3.09736, 5.20166, -0.990045, 16.1857
3159, 202.864, 3.11466, 0.0266702, 3.09877, 5.20944, -0.989974, 15.9703
3160, 202.911, 3.11718, 0.026378, 3.10033, 5.2172, -0.987893, 15.7623
3161, 202.958, 3.12095, 0.0255383, 3.10045, 5.227, -0.985419, 15.5472
3162, 203.005, 3.12145, 0.0251302, 3.09659, 5.23355, -0.982022, 15.3332
3163, 203.161, 3.11529, 0.0242227, 3.09203, 5.23838, -0.977941, 15.1182
3164, 203.224, 3.10922, 0.0238132, 3.08912, 5.24133, -0.975977, 14.9079
3165, 203.271, 3.10883, 0.0232176, 3.0904, 5.24766, -0.972027, 14.6945
3166, 203.317, 3.11298, 0.022472, 3.09183, 5.25379, -0.968169, 14.481
3167, 203.364, 3.11673, 0.0214905, 3.09629, 5.26364, -0.96627, 14.2746
3168, 203.537, 3.11729, 0.0198924, 3.09905, 5.27289, -0.963982, 14.0643
3169, 203.599, 3.11175, 0.0193977, 3.10054, 5.27192, -0.96118, 13.8504
3170, 203.662, 3.10807, 0.0183623, 3.10354, 5.28002, -0.957896, 13.6373
3171, 203.709, 3.11046, 0.0180663, 3.1033, 5.28594, -0.953193, 13.4237
3172, 203.88, 3.11473, 0.0178038, 3.10112, 5.29122, -0.947869, 13.2118
3173, 203.943, 3.11577, 0.0170138, 3.09927, 5.29206, -0.943652, 12.9991
3174, 203.99, 3.11116, 0.0164345, 3.09875, 5.29578, -0.940307, 12.7834
3175, 204.037, 3.10648, 0.0159733, 3.09625, 5.30007, -0.936487, 12.5635
3176, 204.271, 3.10623, 0.0157774, 3.09371, 5.30439, -0.930855, 12.343
3177, 204.318, 3.10825, 0.0151141, 3.08957, 5.30852, -0.924169, 12.1224
3178, 204.38, 3.10738, 0.0145342, 3.08704, 5.313, -0.918249, 11.9007
3179, 204.427, 3.10582, 0.0139103, 3.08472, 5.31941, -0.91333, 11.6817
3180, 204.474, 3.10618, 0.0141847, 3.08222, 5.32068, -0.906667, 11.4539
3181, 204.521, 3.10975, 0.0147923, 3.08079, 5.32433, -0.90115, 11.2284
3182, 204.568, 3.114, 0.015146, 3.07938, 5.32658, -0.895981, 10.9995
3183, 204.615, 3.11597, 0.015709, 3.08001, 5.33003, -0.892491, 10.7711
3184, 204.771, 3.1141, 0.0158604, 3.08336, 5.33627, -0.888718, 10.5452
3185, 204.834, 3.10998, 0.0164714, 3.08199, 5.34103, -0.883705, 10.3023
3186, 204.88, 3.10643, 0.0164891, 3.08412, 5.34565, -0.878089, 10.0681
3187, 204.927, 3.10277, 0.015432, 3.08377, 5.35085, -0.871919, 9.8353
3188, 204.974, 3.10086, 0.0144214, 3.0831, 5.35675, -0.865589, 9.59962
3189, 205.193, 3.10385, 0.0134087, 3.08306, 5.35923, -0.859119, 9.36641
3190, 205.255, 3.10859, 0.0131974, 3.0827, 5.3618, -0.851302, 9.12956
3191, 205.302, 3.10842, 0.0127375, 3.08252, 5.36694, -0.844902, 8.89208
